"group","axis","value"
"mpb","danceability",0.572517531
"mpb","energy",0.52096504
"mpb","liveness",0.189047551
"mpb","tempo",118.0327217
"music box","danceability",0.754666667
"music box","energy",0.639
"music box","liveness",0.099866667
"music box","tempo",107.3616667
"music hall","danceability",0.685454545
"music hall","energy",0.369137143
"music hall","liveness",0.298412987
"music hall","tempo",113.7710182
"musica afroperuana","danceability",0.691
"musica afroperuana","energy",0.805
"musica afroperuana","liveness",0.0975
"musica afroperuana","tempo",142.503
"musica antigua","danceability",0.521
"musica antigua","energy",0.12522
"musica antigua","liveness",0.1265
"musica antigua","tempo",98.515
"musica aragonesa","danceability",0.50224
"musica aragonesa","energy",0.83328
"musica aragonesa","liveness",0.187984
"musica aragonesa","tempo",136.79572
"musica ayacuchana","danceability",0.589
"musica ayacuchana","energy",0.7795
"musica ayacuchana","liveness",0.135
"musica ayacuchana","tempo",125.593
"musica canaria","danceability",0.785166667
"musica canaria","energy",0.6255
"musica canaria","liveness",0.075666667
"musica canaria","tempo",107.3621667
"musica de fondo","danceability",0.156
"musica de fondo","energy",0.11
"musica de fondo","liveness",0.104
"musica de fondo","tempo",68.262
"musica infantil","danceability",0.7075
"musica infantil","energy",0.7665
"musica infantil","liveness",0.2297
"musica infantil","tempo",138.4395
"musica infantil catala","danceability",0.605
"musica infantil catala","energy",0.826
"musica infantil catala","liveness",0.0614
"musica infantil catala","tempo",144.07
"musica jibara","danceability",0.610166667
"musica jibara","energy",0.472166667
"musica jibara","liveness",0.136583333
"musica jibara","tempo",125.796
"musica llanera","danceability",0.620419118
"musica llanera","energy",0.430639706
"musica llanera","liveness",0.107623897
"musica llanera","tempo",123.1000919
"musica nativista","danceability",0.6442
"musica nativista","energy",0.4242
"musica nativista","liveness",0.1648
"musica nativista","tempo",85.5988
"musica para ninos","danceability",0.440333333
"musica para ninos","energy",0.2780067
"musica para ninos","liveness",0.159366667
"musica para ninos","tempo",80.23
"musica piemonteisa","danceability",0.452
"musica piemonteisa","energy",0.4015
"musica piemonteisa","liveness",0.2097
"musica piemonteisa","tempo",157.2175
"musica popular paraense","danceability",0.54055
"musica popular paraense","energy",0.502133333
"musica popular paraense","liveness",0.233506667
"musica popular paraense","tempo",131.21305
"musica potosina","danceability",0.714690476
"musica potosina","energy",0.69052381
"musica potosina","liveness",0.123054762
"musica potosina","tempo",99.59735714
"musica prehispanica","danceability",0.5855
"musica prehispanica","energy",0.361333333
"musica prehispanica","liveness",0.362166667
"musica prehispanica","tempo",119.1571667
"musica sarda","danceability",0.587
"musica sarda","energy",0.316666667
"musica sarda","liveness",0.0937
"musica sarda","tempo",130.2723333
"musical advocacy","danceability",0.5635
"musical advocacy","energy",0.5445
"musical advocacy","liveness",0.08685
"musical advocacy","tempo",93.996
"musikkorps","danceability",0.643166667
"musikkorps","energy",0.6155
"musikkorps","liveness",0.246666667
"musikkorps","tempo",115.9236667
"musique concrete","danceability",0.480333333
"musique concrete","energy",0.285
"musique concrete","liveness",0.462333333
"musique concrete","tempo",102.6173333
"musique guadeloupe","danceability",0.776
"musique guadeloupe","energy",0.656
"musique guadeloupe","liveness",0.0445
"musique guadeloupe","tempo",99.981
"musique peule","danceability",0.478
"musique peule","energy",0.704
"musique peule","liveness",0.09
"musique peule","tempo",149.903
"musique pour enfant quebecois","danceability",0.782
"musique pour enfant quebecois","energy",0.344
"musique pour enfant quebecois","liveness",0.0848
"musique pour enfant quebecois","tempo",134.746
"musique pour enfants","danceability",0.473
"musique pour enfants","energy",0.0492
"musique pour enfants","liveness",0.322
"musique pour enfants","tempo",120.51
"musique touareg","danceability",0.535
"musique touareg","energy",0.364
"musique touareg","liveness",0.122
"musique touareg","tempo",93.217
"muzica populara","danceability",0.477451515
"muzica populara","energy",0.309743939
"muzica populara","liveness",0.208409167
"muzica populara","tempo",102.3646818
"muziek voor kinderen","danceability",0.753
"muziek voor kinderen","energy",0.2255
"muziek voor kinderen","liveness",0.18945
"muziek voor kinderen","tempo",98.872
"muzika l'yeladim","danceability",0.684
"muzika l'yeladim","energy",0.19
"muzika l'yeladim","liveness",0.123
"muzika l'yeladim","tempo",114.31
"naija worship","danceability",0.378333333
"naija worship","energy",0.628333333
"naija worship","liveness",0.479333333
"naija worship","tempo",106.7338333
"narodna muzika","danceability",0.569566667
"narodna muzika","energy",0.603433333
"narodna muzika","liveness",0.239853333
"narodna muzika","tempo",111.7669667
"nashville americana","danceability",0.557111111
"nashville americana","energy",0.430888889
"nashville americana","liveness",0.189544444
"nashville americana","tempo",116.6348333
"nashville indie","danceability",0.54496
"nashville indie","energy",0.65868
"nashville indie","liveness",0.195168
"nashville indie","tempo",129.44136
"nashville singer-songwriter","danceability",0.515314187
"nashville singer-songwriter","energy",0.434280193
"nashville singer-songwriter","liveness",0.170368707
"nashville singer-songwriter","tempo",110.2513085
"nashville sound","danceability",0.547043684
"nashville sound","energy",0.401422344
"nashville sound","liveness",0.169964668
"nashville sound","tempo",115.4364199
"native american","danceability",0.412425105
"native american","energy",0.27538517
"native american","liveness",0.142094819
"native american","tempo",100.770255
"native american flute","danceability",0.296108127
"native american flute","energy",0.127369828
"native american flute","liveness",0.146377893
"native american flute","tempo",94.01148554
"native american hip hop","danceability",0.6545
"native american hip hop","energy",0.7245
"native american hip hop","liveness",0.16105
"native american hip hop","tempo",104.804
"navajo","danceability",0.457136364
"navajo","energy",0.242892386
"navajo","liveness",0.197203409
"navajo","tempo",125.5649205
"nc hip hop","danceability",0.682578082
"nc hip hop","energy",0.61888246
"nc hip hop","liveness",0.228546748
"nc hip hop","tempo",108.6689584
"nederpop","danceability",0.512399074
"nederpop","energy",0.594456944
"nederpop","liveness",0.158438889
"nederpop","tempo",125.2695509
"neo classical metal","danceability",0.419453653
"neo classical metal","energy",0.82812122
"neo classical metal","liveness",0.248657003
"neo classical metal","tempo",133.796317
"neo kyma","danceability",0.437
"neo kyma","energy",0.371
"neo kyma","liveness",0.0964
"neo kyma","tempo",136.411
"neo mellow","danceability",0.535748791
"neo mellow","energy",0.556677285
"neo mellow","liveness",0.160618803
"neo mellow","tempo",120.946221
"neo r&b","danceability",0.64704023
"neo r&b","energy",0.504591954
"neo r&b","liveness",0.173188506
"neo r&b","tempo",102.6125402
"neo soul","danceability",0.651103592
"neo soul","energy",0.5516418
"neo soul","liveness",0.164171069
"neo soul","tempo",114.8024141
"neo-classical","danceability",0.375884851
"neo-classical","energy",0.187983105
"neo-classical","liveness",0.123738212
"neo-classical","tempo",104.7855426
"neo-pagan","danceability",0.4628
"neo-pagan","energy",0.342
"neo-pagan","liveness",0.09846
"neo-pagan","tempo",93.8506
"neo-progressive","danceability",0.29526
"neo-progressive","energy",0.453226667
"neo-progressive","liveness",0.120218667
"neo-progressive","tempo",117.5626333
"neo-psychedelic","danceability",0.492182686
"neo-psychedelic","energy",0.651583502
"neo-psychedelic","liveness",0.179400254
"neo-psychedelic","tempo",120.2578253
"neo-rockabilly","danceability",0.599333333
"neo-rockabilly","energy",0.85
"neo-rockabilly","liveness",0.319666667
"neo-rockabilly","tempo",125.7133333
"neo-singer-songwriter","danceability",0.639317857
"neo-singer-songwriter","energy",0.418330952
"neo-singer-songwriter","liveness",0.100742857
"neo-singer-songwriter","tempo",116.4080476
"neo-synthpop","danceability",0.587304781
"neo-synthpop","energy",0.737602594
"neo-synthpop","liveness",0.166406078
"neo-synthpop","tempo",127.6733227
"neo-trad metal","danceability",0.316722222
"neo-trad metal","energy",0.882944444
"neo-trad metal","liveness",0.243166667
"neo-trad metal","tempo",147.2837778
"neo-traditional bluegrass","danceability",0.5688875
"neo-traditional bluegrass","energy",0.475891667
"neo-traditional bluegrass","liveness",0.220879583
"neo-traditional bluegrass","tempo",141.9294
"neo-traditional country","danceability",0.527238095
"neo-traditional country","energy",0.57947619
"neo-traditional country","liveness",0.463047619
"neo-traditional country","tempo",122.7615238
"neoclassical darkwave","danceability",0.413378668
"neoclassical darkwave","energy",0.392570538
"neoclassical darkwave","liveness",0.128834127
"neoclassical darkwave","tempo",101.5855357
"neoclassicism","danceability",0.335689506
"neoclassicism","energy",0.20155056
"neoclassicism","liveness",0.149944901
"neoclassicism","tempo",110.2036671
"neofolk","danceability",0.379333333
"neofolk","energy",0.547333333
"neofolk","liveness",0.226666667
"neofolk","tempo",108.1663333
"neon pop punk","danceability",0.538165776
"neon pop punk","energy",0.800086815
"neon pop punk","liveness",0.20077495
"neon pop punk","tempo",129.5114863
"neotango","danceability",0.8365
"neotango","energy",0.6305
"neotango","liveness",0.0801
"neotango","tempo",107.223
"nepali indie","danceability",0.606
"nepali indie","energy",0.341
"nepali indie","liveness",0.19
"nepali indie","tempo",82.913
"nepali pop","danceability",0.606
"nepali pop","energy",0.341
"nepali pop","liveness",0.19
"nepali pop","tempo",82.913
"nerdcore","danceability",0.53
"nerdcore","energy",0.7295
"nerdcore","liveness",0.1925
"nerdcore","tempo",98.351
"neue deutsche harte","danceability",0.551073529
"neue deutsche harte","energy",0.818504902
"neue deutsche harte","liveness",0.286087745
"neue deutsche harte","tempo",121.8596667
"neue deutsche todeskunst","danceability",0.544444444
"neue deutsche todeskunst","energy",0.685
"neue deutsche todeskunst","liveness",0.274111111
"neue deutsche todeskunst","tempo",131.3836667
"neue deutsche welle","danceability",0.655166667
"neue deutsche welle","energy",0.619571429
"neue deutsche welle","liveness",0.219411905
"neue deutsche welle","tempo",128.9195952
"neurofunk","danceability",0.478
"neurofunk","energy",0.987
"neurofunk","liveness",0.0749
"neurofunk","tempo",140.04
"new age","danceability",0.350272322
"new age","energy",0.240074431
"new age","liveness",0.147584307
"new age","tempo",110.7085775
"new age piano","danceability",0.386028282
"new age piano","energy",0.220248447
"new age piano","liveness",0.154705048
"new age piano","tempo",112.9096028
"new americana","danceability",0.532587731
"new americana","energy",0.482056178
"new americana","liveness",0.167924079
"new americana","tempo",117.266666
"new beat","danceability",0.728411111
"new beat","energy",0.816422222
"new beat","liveness",0.164175556
"new beat","tempo",125.2926333
"new comedy","danceability",0.59625
"new comedy","energy",0.603361111
"new comedy","liveness",0.666277778
"new comedy","tempo",103.8963056
"new england americana","danceability",0.516
"new england americana","energy",0.326944444
"new england americana","liveness",0.344166667
"new england americana","tempo",109.6672222
"new french touch","danceability",0.674596481
"new french touch","energy",0.655366852
"new french touch","liveness",0.199806
"new french touch","tempo",115.8743694
"new isolationism","danceability",0.380666667
"new isolationism","energy",0.15905
"new isolationism","liveness",0.153258333
"new isolationism","tempo",109.4223333
"new jack swing","danceability",0.679694634
"new jack swing","energy",0.553072823
"new jack swing","liveness",0.162879899
"new jack swing","tempo",115.2783722
"new jersey hardcore","danceability",0.397521482
"new jersey hardcore","energy",0.889120629
"new jersey hardcore","liveness",0.220030824
"new jersey hardcore","tempo",142.3341988
"new jersey indie","danceability",0.521089153
"new jersey indie","energy",0.672795899
"new jersey indie","liveness",0.184851874
"new jersey indie","tempo",116.667452
"new jersey punk","danceability",0.408363409
"new jersey punk","energy",0.915523642
"new jersey punk","liveness",0.243625297
"new jersey punk","tempo",145.1630403
"new jersey rap","danceability",0.719726969
"new jersey rap","energy",0.666781823
"new jersey rap","liveness",0.167300982
"new jersey rap","tempo",115.2587288
"new mexico music","danceability",0.548253619
"new mexico music","energy",0.444038787
"new mexico music","liveness",0.1634851
"new mexico music","tempo",120.5627878
"new orleans blues","danceability",0.605623734
"new orleans blues","energy",0.449211539
"new orleans blues","liveness",0.204373915
"new orleans blues","tempo",113.0514293
"new orleans funk","danceability",0.629049562
"new orleans funk","energy",0.656016486
"new orleans funk","liveness",0.208791853
